Fault,Va,Vb,Vc,Ia,Ib,Ic
AG,46.90213842,343205.9907,-869498.4766,-0.005342964,-458.2645986,-113.9879116
AG,47.96908091,412283.1971,-848529.9169,-0.002608521,-436.3325697,-163.4266094
AG,48.61042043,477700.8997,-820029.7919,0.000174091,-410.5351662,-211.4218901
AG,48.82046441,538878.4466,-784251.0709,0.002980176,-381.1013676,-257.5477441
AG,48.59734847,595272.8213,-741511.3283,0.005784825,-348.2924304,-301.3947552
AG,47.94305302,646383.4636,-692189.925,0.008563145,-312.399569,-342.5737341
AG,46.86338561,691756.7116,-636724.6414,0.011290477,-273.7413709,-380.7191732
AG,45.36792947,730989.8292,-575607.7912,0.013942613,-232.660969,-415.492491
AG,43.46995835,763734.5805,-509381.8519,0.016496014,-189.5229959,-446.5850368
AG,41.18631879,789700.3207,-438634.6497,0.018928014,-144.7103471,-473.7208312
AG,38.53728053,808656.5762,-363994.1417,0.021217029,-98.62078297,-496.6590147
AG,35.54635662,820435.0898,-286122.8423,0.023342742,-51.66339763,-515.1959865
AG,32.24009471,824931.3147,-205711.9427,0.025286285,-4.254988143,-529.167211
AG,28.64784142,822105.3419,-123475.1758,0.027030407,43.18364512,-538.4486787
AG,24.80148184,811982.2551,-40142.48088,0.028559629,90.23143352,-542.9580065
AG,20.73515653,794651.9075,43546.47511,0.029860377,136.4707776,-542.6551692
AG,16.48495848,770268.1245,126848.8631,0.030921107,181.4912537,-537.542855
AG,12.08861275,739047.3382,209025.2852,0.031732404,224.8932569,-527.6664409
AG,7.585141617,701266.6666,289346.3376,0.032287068,266.291548,-513.1135907
AG,3.014518202,657261.4536,367099.0851,0.032580175,305.3186729,-494.0134766
AG,-1.582688316,607422.2925,441593.3886,0.032609125,341.628224,-470.5356324
AG,-6.165672806,552191.5594,512168.0316,0.032373661,374.8979153,-442.8884491
AG,-10.69375637,492059.486,578196.5884,0.031875874,404.8324427,-411.3173251
AG,-15.12674743,427559.809,639092.985,0.031120183,431.1661052,-376.1024878
AG,-19.42529844,359265.032,694316.7006,0.030113296,453.6651633,-337.5565066
AG,-23.55125515,287781.3443,743377.5656,0.028864151,472.1299139,-296.0215184
AG,-27.46799528,213743.2402,785840.1123,0.027383836,486.3964626,-251.8661906
AG,-31.14075357,137807.8872,821327.4401,0.025685491,496.3381786,-205.482449
AG,-34.53693036,60649.29269,849524.561,0.02378419,501.8668184,-157.2819989
AG,-37.62638094,-17047.67802,870181.1953,0.021696812,502.9333095,-107.6926709
AG,-40.38168314,-94593.38117,883113.9933,0.019441883,499.5281857,-57.15462336
AG,-42.77838069,-171299.5156,888208.1626,0.01703942,491.6816712,-6.116435567
AG,-44.79520033,-246485.2322,885418.4869,0.014510748,479.4634121,44.96887397
AG,-46.41424065,-319483.1773,874769.7277,0.011878311,462.9818587,95.64786844
AG,-47.62113091,-389645.416,856356.404,0.009165477,442.3833024,145.4707176
AG,-48.40515868,-456349.1831,830341.9538,0.006396324,417.8505776,193.9951902
AG,-48.75936488,-519002.4115,796957.2833,0.003595433,389.6014383,240.7905797
AG,-48.68060553,-577048.9865,756498.7171,0.000787666,357.8866261,285.441527
AG,-48.16957973,-629973.6827,709325.3683,-0.002002056,322.9876439,327.5517071
AG,-47.23082336,-677306.7367,655855.9509,-0.00474897,285.2142576,366.7473471
AG,-45.8726689,-718628.0171,596565.0632,-0.007428694,244.9017463,402.6805437
AG,-44.10717143,-753570.753,531978.9754,-0.010017441,202.4079269,435.0323514
AG,-41.95000162,-781824.7905,462670.9582,-0.012492233,158.1099776,463.5156133
AG,-39.42030667,-803139.3446,389256.1943,-0.014831103,112.4010901,487.87751
AG,-36.54054034,-817325.2259,312386.3186,-0.017013291,65.68697979,507.9018035
AG,-33.33626362,-824256.5194,232743.6333,-0.019019426,18.38228441,523.4107569
AG,-29.83591791,-823871.7025,151035.0526,-0.020831702,-29.09311616,534.2667116
AG,-26.07057253,-816174.191,67985.82774,-0.022434032,-76.31782687,540.3733094
AG,-22.07364894,-801232.3083,-15666.89057,-0.023812194,-122.8726778,541.6763478
AG,-17.88062414,-779178.6798,-99180.59486,-0.024953953,-168.3444448,538.1642609
AG,-13.52871569,-750209.0549,-181814.0116,-0.025849174,-212.3295172,529.8682222
AG,-9.056551455,-714580.5703,-262833.6807,-0.026489913,-254.4374803,516.8618682
AG,-4.503826677,-672609.4667,-341520.4658,-0.02687048,-294.2945809,499.260644
AG,0.089048335,-624668.2827,-417175.9375,-0.026987496,-331.5470445,477.2207795
AG,4.681306898,-571182.5477,-489128.5725,-0.026839924,-365.8642155,450.937902
AG,9.232187797,-512627.0047,-556739.714,-0.026429072,-396.9414922,420.6453003
AG,13.70129709,-449521.397,-619409.2408,-0.025758585,-424.5030306,386.6118538
AG,18.04896665,-382425.8543,-676580.8938,-0.024834416,-448.3041924,349.1396456
AG,22.23660625,-311935.9216,-727747.2133,-0.023664767,-468.1337168,308.5612818
AG,26.2270461,-238677.2723,-772454.0433,-0.022260018,-483.8155955,265.2369388
AG,29.98486678,-163300.1555,-810304.5631,-0.020632637,-495.210635,219.5511667
AG,33.47671361,-86473.62381,-840962.8085,-0.01879707,-502.2176921,171.9094756
AG,36.6715927,-8879.594921,-864156.6549,-0.016769608,-504.7745716,122.7347365
AG,39.54114607,68793.20106,-879680.2321,-0.014568246,-502.8585785,72.46342803
AG,42.05990338,145855.3349,-887395.7517,-0.012212523,-496.4867192,21.5417618
AG,44.20550795,221622.7976,-887234.7302,-0.009723349,-485.7155507,-29.5782778
AG,45.95891524,295423.0719,-879198.5968,-0.007122816,-470.6406787,-80.44294567
AG,47.30456188,366601.1012,-863358.6808,-0.004434007,-451.3959088,-130.6007634
AG,48.23050383,434525.1044,-839855.5785,-0.001680787,-428.1520588,-179.6065265
AG,48.72852234,498592.1832,-808897.905,0.001112407,-401.1154429,-227.0252565
AG,48.79419698,558233.6736,-770760.4428,0.003920782,-370.5260399,-272.4360613
AG,48.42694481,612920.1936,-725781.7028,0.006719412,-336.6553634,-315.4358713
AG,47.63002558,662166.3418,-674360.9194,0.009483456,-299.804052,-355.6430171
AG,46.41051281,705535.0057,-616954.5071,0.012188382,-260.2992004,-392.7006173
AG,44.77923098,742641.2423,-554072.0094,0.014810181,-218.4914565,-426.2797458
AG,42.75065946,773155.6937,-486271.5757,0.017325582,-174.7519088,-456.0823521
AG,40.34280399,796807.5117,-414155.0074,0.019712258,-129.4687926,-481.843906
AG,37.57703686,813386.7609,-338362.4164,0.021949026,-83.0440439,-503.335746
AG,34.47790723,822746.2829,-259566.5431,0.024016034,-35.8897321,-520.3671091
AG,31.07292318,824803.0017,-178466.7851,0.025894933,11.57559784,-532.7868237
AG,27.3923076,819538.662,-95782.98973,0.027569049,58.93064032,-540.4846514
AG,23.46872989,806999.9902,-12249.06415,0.029023521,105.7550687,-543.3922658
AG,19.33701599,787298.2805,71393.53859,0.030245441,151.6332659,-541.4838587
AG,15.03383931,760608.4068,154402.4008,0.031223963,196.1580141,-534.7763691
AG,10.59739512,727167.2702,236040.73,0.031950402,238.9341083,-523.3293332
AG,6.067061633,687271.6965,315583.8986,0.032418311,279.581865,-507.2443557
AG,1.483050402,641275.8019,392325.8757,0.032623537,317.7404918,-486.6642079
AG,-3.113950565,589587.8489,465585.4942,0.03256426,353.0712902,-461.7715606
AG,-7.683137962,532666.6237,534712.4965,0.032241005,385.2606613,-432.7873628
AG,-12.18395536,471017.363,599093.3064,0.031656643,414.0228903,-399.9688801
AG,-16.57645318,405187.27,658156.4753,0.030816362,439.1026814,-363.6074118
AG,-20.82164332,335760.6573,711377.7543,0.029727619,460.2774248,-324.0257047
AG,-24.88184515,263353.7605,758284.7477,0.02840008,477.3591719,-281.5750889
AG,-28.72102004,188609.2681,798461.1055,0.026845528,490.196304,-236.632359
AG,-32.3050912,112190.6178,831550.2196,0.025077762,498.6748778,-189.5964298
AG,-35.60224617,34776.10674,857258.3887,0.023112474,502.7196369,-140.8847956
AG,-38.58321917,-42947.1283,875357.4253,0.020967108,502.2946799,-90.92982417
AG,-41.22155086,-120289.2104,885686.681,0.018660707,497.4037786,-40.1749194
AG,-43.49382323,-196563.6458,888154.4726,0.016213743,488.0903451,10.92941461
AG,-45.37986743,-271093.4172,882738.8958,0.013647937,474.4370461,61.92957222
AG,-46.8629428,-343216.993,869488.0197,0.010986064,456.5650694,112.3728724
AG,-47.92988546,-412294.1993,848519.46,0.00825175,434.6330478,161.811577
AG,-48.57122515,-477711.9019,820019.3351,0.005469266,408.8356515,209.8068645
AG,-48.7812693,-538889.4487,784240.6141,0.002663311,379.4018602,255.9327254
AG,-48.55815353,-595283.8234,741500.8715,-0.000141209,346.5929303,299.7797433
AG,-47.90385824,-646394.4656,692179.4683,-0.002919401,310.7000761,340.958729
AG,-46.82419101,-691767.7136,636714.1848,-0.005646604,272.0418853,379.1041749
AG,-45.32873503,-731000.8311,575597.3346,-0.008298611,230.9614907,413.8774995
AG,-43.43076408,-763745.5824,509371.3954,-0.010851883,187.8235248,444.9700522
AG,-41.14712469,-789711.3226,438624.1932,-0.013283754,143.0108834,472.1058534
AG,-38.4980866,-808667.578,363983.6852,-0.015572641,96.92132648,495.0440437
AG,-35.50716286,-820446.0916,286112.3859,-0.017698225,49.96394842,513.5810223
AG,-32.20090112,-824942.3164,205701.4863,-0.019641639,2.555546206,527.5522537
AG,-28.608648,-822116.3436,123464.7195,-0.021385633,-44.88307978,536.8337282
AG,-24.76228859,-811993.2567,40132.02459,-0.022914727,-91.93086091,541.3430628
AG,-20.69596345,-794662.9091,-43556.93136,-0.024215347,-138.1701977,541.0402323
AG,-16.44576557,-770279.126,-126859.3193,-0.025275948,-183.1906665,535.9279249
AG,-12.04942,-739058.3397,-209035.7413,-0.026087117,-226.5926625,526.0515176
AG,-7.545949035,-701277.668,-289356.7937,-0.026641652,-267.9909463,511.4986743
AG,-2.975325788,-657272.455,-367109.5411,-0.026934631,-307.0180639,492.398567
AG,1.621880561,-607433.2939,-441603.8447,-0.026963453,-343.3276078,468.9207296
AG,6.204864883,-552202.5607,-512178.4876,-0.026727861,-376.5972918,441.2735531
AG,10.73294828,-492070.4873,-578207.0444,-0.026229946,-406.5318119,409.7024359
AG,15.16593917,-427570.8102,-639103.4409,-0.025474127,-432.8654671,374.4876055
AG,19.46449001,-359276.0332,-694327.1565,-0.024467113,-455.364518,335.9416311
AG,23.59044655,-287792.3454,-743388.0214,-0.02321784,-473.8292613,294.4066497
AG,27.50718651,-213754.2413,-785850.5681,-0.021737397,-488.0958027,250.2513287
AG,31.17994464,-137818.8882,-821337.8958,-0.020038924,-498.0375114,203.8675939
AG,34.57612126,-60660.29367,-849535.0166,-0.018137496,-503.5661439,155.6671507
AG,37.66557167,17036.67709,-870191.6509,-0.01604999,-504.6326278,106.0778295
AG,40.4208737,94582.38028,-883124.4489,-0.013794934,-501.2274967,55.53978879
AG,42.81757108,171288.5148,-888218.6181,-0.011392344,-493.3809749,4.501607817
AG,44.83439056,246474.2314,-885428.9424,-0.008863544,-481.1627086,-46.5836949
AG,46.4534307,319472.1766,-874780.1831,-0.00623098,-464.6811479,-97.26268255
AG,47.6603208,389634.4153,-856366.8594,-0.003518018,-444.0825844,-147.0855248
AG,48.4443484,456338.1825,-830352.4092,-0.000748738,-419.5498522,-195.6099907
AG,48.79855443,518991.4109,-796967.7386,0.00205228,-391.3007057,-242.4053734
AG,48.71979491,577037.986,-756509.1724,0.004860174,-359.5858862,-287.0563138
AG,48.20876894,629962.6822,-709335.8235,0.007650023,-324.6868967,-329.1664871
AG,47.27001241,677295.7363,-655866.4061,0.010397064,-286.9135031,-368.3621203
AG,45.91185778,718617.0166,-596575.5184,0.013076915,-246.6009846,-404.2953101
AG,44.14636014,753559.7527,-531989.4305,0.015665789,-204.1071579,-436.647111
AG,41.98919016,781813.7902,-462681.4132,0.018140708,-159.8092014,-465.1303661
AG,39.45949505,803128.3444,-389266.6494,0.020479704,-114.1003066,-489.4922559
AG,36.57972854,817314.2257,-312396.7735,0.022662019,-67.38618897,-509.5165426
AG,33.37545165,824245.5192,-232754.0882,0.024668281,-20.08148632,-525.0254891
AG,29.87510578,823860.7024,-151045.5075,0.026480684,27.39392153,-535.881437
AG,26.10976022,816163.1909,-67996.28258,0.02808314,74.61863951,-541.988028
AG,22.11283647,801221.3083,15656.43577,0.029461428,121.1734977,-543.2910596
AG,17.9198115,779167.6798,99170.14011,0.030603313,166.645272,-539.7789658
AG,13.56790288,750198.055,181803.5569,0.031498661,210.6303517,-531.4829204
AG,9.095738478,714569.5704,262823.226,0.032139526,252.7383221,-518.4765595
AG,4.543013532,672598.4669,341510.0112,0.032520219,292.5954299,-500.8753285
AG,-0.049861649,624657.2829,417165.4829,0.032637362,329.8479007,-478.8354572
AG,-4.64212038,571171.5479,489118.1179,0.032489916,364.165079,-452.5525729
AG,-9.193001448,512616.005,556729.2595,0.032079189,395.242363,-422.2599644
AG,-13.66211091,449510.3973,619398.7864,0.031408829,422.8039087,-388.226511
AG,-18.00978064,382414.8547,676570.4394,0.030484786,446.6050778,-350.754296
AG,-22.19742041,311924.922,727736.7589,0.029315262,466.4346094,-310.1759254
AG,-26.18786043,238666.2728,772443.589,0.027910639,482.1164954,-266.8515756
AG,-29.94568128,163289.1561,810294.1088,0.026283384,493.5115422,-221.1657967
AG,-33.43752827,86462.6244,840952.3543,0.024447943,500.5186065,-173.5240987
AG,-36.63240753,8868.595549,864146.2008,0.022420606,503.0754933,-124.3493529
AG,-39.50196107,-68804.20038,879669.778,0.02021937,501.1595075,-74.07803753
AG,-42.02071855,-145866.3342,887385.2976,0.017863773,494.7876554,-23.15636448
AG,-44.16632328,-221633.7969,887224.2762,0.015374724,484.0164943,27.96368194
AG,-45.91973074,-295434.0711,879188.1428,0.012774316,468.9416295,78.82835663
AG,-47.26537756,-366612.1004,863348.2269,0.010085633,449.6968669,128.9861812
AG,-48.19131967,-434536.1035,839845.1246,0.007332538,426.4530242,177.9919511
AG,-48.68933835,-498603.1822,808887.4511,0.00453947,399.4164156,225.4106879
AG,-48.75501316,-558244.6726,770749.989,0.00173122,368.8270198,270.8214995
AG,-48.38776115,-612931.1926,725771.249,-0.001067285,334.9563506,313.8213163
AG,-47.5908421,-662177.3407,674350.4656,-0.003831205,298.1050464,354.028469
AG,-46.3713295,-705546.0046,616944.0534,-0.006536005,258.6002021,391.0860759
AG,-44.74004783,-742652.2411,554061.5557,-0.009157679,216.7924655,424.6652114
AG,-42.71147647,-773166.6925,486261.1221,-0.011672955,173.0529251,454.4678244
AG,-40.30362117,-796818.5104,414144.5539,-0.014059506,127.7698161,480.2293851
AG,-37.53785422,-813397.7596,338351.9629,-0.01629615,81.34507472,501.721232
AG,-34.43872475,-822757.2815,259556.0896,-0.018363032,34.19077019,518.7526019
AG,-31.03374088,-824814.0003,178456.3317,-0.020241807,-13.27455248,531.1723233
AG,-27.35312546,-819549.6605,95772.53635,-0.021915798,-60.62958768,538.8701579
AG,-23.42954792,-807010.9887,12238.61081,-0.023370146,-107.4540087,541.7777791
AG,-19.29783419,-787309.279,-71403.99188,-0.024591941,-153.3321988,539.8693788
AG,-14.99465767,-760619.4052,-154412.8541,-0.025570339,-197.8569396,533.161896
AG,-10.55821366,-727178.2685,-236051.1832,-0.026296654,-240.6330266,521.7148669
AG,-6.027880336,-687282.6948,-315594.3517,-0.026764438,-281.280776,505.6298962
AG,-1.443869273,-641286.8001,-392336.3288,-0.02696954,-319.4393956,485.0497552
AG,3.153131525,-589598.8471,-465595.9473,-0.026910138,-354.7701866,460.1571148
AG,7.722318754,-532677.6219,-534722.9495,-0.02658676,-386.9595505,431.1729237
AG,12.22313598,-471028.3611,-599103.7594,-0.026002274,-415.7217722,398.3544479
AG,16.61563364,-405198.2681,-658166.9282,-0.025161868,-440.801556,361.9929864
AG,20.8608236,-335771.6554,-711388.2072,-0.024073001,-461.9762921,322.4112861
AG,24.92102526,-263364.7584,-758295.2005,-0.022745338,-479.058032,279.9606772
AG,28.76019999,-188620.2661,-798471.5583,-0.021190662,-491.8951568,235.0179541
AG,32.34427098,-112201.6157,-831560.6724,-0.019422773,-500.3737233,187.9820317
AG,35.64142578,-34787.10457,-857268.8414,-0.017457361,-504.4184752,139.2704043
AG,38.62239861,42936.13053,-875367.878,-0.015311871,-503.9935109,89.31543971
AG,41.26073013,120278.2127,-885697.1336,-0.013005346,-499.1026023,38.56054177
AG,43.53300234,196552.6481,-888164.9252,-0.010558259,-489.7891616,-12.54378543
AG,45.41904637,271082.4195,-882749.3484,-0.00799233,-476.1358553,-63.54393622
AG,46.90212158,343205.9954,-869498.4722,-0.005330332,-458.2638713,-113.9872296
AG,47.96906407,412283.2018,-848529.9125,-0.002595895,-436.3318424,-163.4259274
AG,48.61040359,477700.9045,-820029.7875,0.000186712,-410.5344389,-211.421208
AG,48.82044757,538878.4513,-784251.0665,0.00299279,-381.1006403,-257.5470621
AG,48.59733163,595272.826,-741511.3239,0.005797434,-348.2917031,-301.3940732
AG,47.94303617,646383.4683,-692189.9206,0.008575749,-312.3988417,-342.5730521
AG,46.86336877,691756.7163,-636724.637,0.011303075,-273.7406436,-380.7184912
AG,45.36791262,730989.8339,-575607.7868,0.013955205,-232.6602418,-415.491809
AG,43.46994151,763734.5852,-509381.8475,0.0165086,-189.5222686,-446.5843548
AG,41.18630195,789700.3254,-438634.6453,0.018940595,-144.7096198,-473.7201492
AG,38.53726369,808656.5809,-363994.1373,0.021229604,-98.6200557,-496.6583327
AG,35.54633978,820435.0945,-286122.8379,0.023355311,-51.66267036,-515.1953045
AG,32.24007787,824931.3194,-205711.9383,0.025298848,-4.25426088,-529.166529
AG,28.64782458,822105.3466,-123475.1714,0.027042965,43.18437238,-538.4479967
AG,24.801465,811982.2598,-40142.47647,0.028572181,90.23216078,-542.9573245
AG,20.73513969,794651.9122,43546.47953,0.029872924,136.4715049,-542.6544872
AG,16.48494164,770268.1292,126848.8675,0.030933648,181.491981,-537.542173
AG,12.08859591,739047.3429,209025.2896,0.031744939,224.8939842,-527.6657589
AG,7.585124776,701266.6713,289346.342,0.032299597,266.2922753,-513.1129087
AG,3.014501361,657261.4583,367099.0895,0.032592698,305.3194001,-494.0127946
AG,-1.582705157,607422.2972,441593.393,0.032621642,341.6289513,-470.5349504
AG,-6.165689647,552191.5641,512168.036,0.032386173,374.8986426,-442.8877671
AG,-10.69377322,492059.4907,578196.5929,0.03188838,404.8331699,-411.3166431
AG,-15.12676427,427559.8137,639092.9894,0.031132684,431.1668324,-376.1018058
AG,-19.42531528,359265.0367,694316.705,0.030125791,453.6658905,-337.5558247
AG,-23.55127199,287781.349,743377.57,0.02887664,472.1306412,-296.0208365
AG,-27.46801212,213743.2449,785840.1167,0.027396319,486.3971899,-251.8655086
AG,-31.14077041,137807.8919,821327.4445,0.025697968,496.3389058,-205.481767
AG,-34.5369472,60649.29741,849524.5654,0.023796663,501.8675456,-157.2813169
AG,-37.62639778,-17047.67331,870181.1997,0.021709278,502.9340367,-107.6919889
AG,-40.38169998,-94593.37645,883113.9977,0.019454344,499.5289129,-57.15394142
AG,-42.77839753,-171299.5109,888208.167,0.017051876,491.6823984,-6.115753631
AG,-44.79521717,-246485.2275,885418.4914,0.014523198,479.4641393,44.9695559
AG,-46.41425749,-319483.1726,874769.7321,0.011890755,462.9825859,95.64855038
AG,-47.62114775,-389645.4113,856356.4084,0.009177915,442.3840296,145.4713995
AG,-48.40517552,-456349.1784,830341.9583,0.006408757,417.8513048,193.9958721
AG,-48.75938172,-519002.4068,796957.2877,0.00360786,389.6021655,240.7912617
AG,-48.68062237,-577048.9818,756498.7215,0.000800087,357.8873533,285.4422089
AG,-48.16959657,-629973.678,709325.3727,-0.001989641,322.9883711,327.552389
AG,-47.2308402,-677306.732,655855.9553,-0.00473656,285.2149847,366.748029
AG,-45.87268574,-718628.0123,596565.0677,-0.007416289,244.9024735,402.6812256
AG,-44.10718827,-753570.7483,531978.9799,-0.010005042,202.4086541,435.0330333
AG,-41.95001846,-781824.7858,462670.9626,-0.01247984,158.1107048,463.5162952
AG,-39.42032351,-803139.3399,389256.1988,-0.014818716,112.4018173,487.8781919
AG,-36.54055717,-817325.2212,312386.323,-0.017000909,65.68770696,507.9024854
AG,-33.33628046,-824256.5147,232743.6377,-0.01900705,18.38301157,523.4114388
AG,-29.83593475,-823871.6978,151035.057,-0.020819332,-29.092389,534.2673935
AG,-26.07058937,-816174.1862,67985.83216,-0.022421668,-76.31709971,540.3739913
